instant,tanggal,musim,tahun,bulan,jam,libur,hari,hari_kerja,kondisi_cuaca,temp,suhu_terasa,kelembaban,windspeed,pengguna_casual,pengguna_terdaftar,jumlah,periode_hari,kehangatan,tingkat_kelembaban
15772,2012-10-24,Gugur,2012,Oktober,8,tidak,Kamis,ya,Berawan,16.44,17.0,0.83,7.0015,24,777,801,Pagi,Hangat,Tinggi
15773,2012-10-24,Gugur,2012,Oktober,9,tidak,Kamis,ya,Berawan,16.44,17.0,0.77,6.0032,24,349,373,Pagi,Hangat,Tinggi
15774,2012-10-24,Gugur,2012,Oktober,10,tidak,Kamis,ya,Berawan,17.380000000000003,18.0032,0.73,0.0,29,142,171,Pagi,Hangat,Tinggi
15775,2012-10-24,Gugur,2012,Oktober,11,tidak,Kamis,ya,Cerah,19.259999999999998,20.003,0.64,0.0,47,189,236,Pagi,Panas,Sedang
15776,2012-10-24,Gugur,2012,Oktober,12,tidak,Kamis,ya,Cerah,21.14,24.0026,0.61,6.0032,48,268,316,Pagi,Panas,Sedang
15777,2012-10-24,Gugur,2012,Oktober,13,tidak,Kamis,ya,Cerah,23.020000000000003,24.999200000000002,0.54,0.0,65,241,306,Sore,Panas,Sedang
15778,2012-10-24,Gugur,2012,Oktober,14,tidak,Kamis,ya,Cerah,26.78,26.998999999999995,0.3,16.997899999999998,64,237,301,Sore,Panas,Rendah
15779,2012-10-24,Gugur,2012,Oktober,15,tidak,Kamis,ya,Cerah,24.9,26.002399999999994,0.39,7.0015,63,245,308,Sore,Panas,Rendah
15780,2012-10-24,Gugur,2012,Oktober,16,tidak,Kamis,ya,Cerah,26.78,26.998999999999995,0.33,8.9981,67,465,532,Sore,Panas,Rendah
15781,2012-10-24,Gugur,2012,Oktober,17,tidak,Kamis,ya,Cerah,23.020000000000003,24.999200000000002,0.4699999999999999,0.0,87,876,963,Sore,Panas,Sedang
15782,2012-10-24,Gugur,2012,Oktober,18,tidak,Kamis,ya,Cerah,23.020000000000003,24.999200000000002,0.44,0.0,63,795,858,Sore,Panas,Sedang
15783,2012-10-24,Gugur,2012,Oktober,19,tidak,Kamis,ya,Berawan,22.080000000000002,24.999200000000002,0.53,6.0032,50,522,572,Malam,Panas,Sedang
15784,2012-10-24,Gugur,2012,Oktober,20,tidak,Kamis,ya,Berawan,21.14,24.0026,0.61,6.0032,45,396,441,Malam,Panas,Sedang
15785,2012-10-24,Gugur,2012,Oktober,21,tidak,Kamis,ya,Berawan,21.14,24.0026,0.61,7.0015,33,280,313,Malam,Panas,Sedang
15786,2012-10-24,Gugur,2012,Oktober,22,tidak,Kamis,ya,Berawan,20.2,24.0026,0.64,8.9981,30,208,238,Malam,Panas,Sedang
15787,2012-10-24,Gugur,2012,Oktober,23,tidak,Kamis,ya,Berawan,19.259999999999998,20.003,0.68,6.0032,12,111,123,Malam,Panas,Sedang
15788,2012-10-25,Gugur,2012,Oktober,0,tidak,Jumat,ya,Berawan,20.2,24.0026,0.64,7.0015,19,57,76,Malam,Panas,Sedang
15789,2012-10-25,Gugur,2012,Oktober,1,tidak,Jumat,ya,Cerah,19.259999999999998,20.003,0.68,0.0,6,22,28,Malam,Panas,Sedang
15790,2012-10-25,Gugur,2012,Oktober,2,tidak,Jumat,ya,Cerah,17.380000000000003,18.0032,0.77,0.0,3,15,18,Malam,Hangat,Tinggi
15791,2012-10-25,Gugur,2012,Oktober,3,tidak,Jumat,ya,Berawan,16.44,17.0,0.88,8.9981,0,8,8,Malam,Hangat,Tinggi
15792,2012-10-25,Gugur,2012,Oktober,4,tidak,Jumat,ya,Berawan,16.44,17.0,0.88,7.0015,1,4,5,Malam,Hangat,Tinggi
15793,2012-10-25,Gugur,2012,Oktober,5,tidak,Jumat,ya,Berawan,16.44,17.0,0.88,11.0014,2,53,55,Malam,Hangat,Tinggi
15794,2012-10-25,Gugur,2012,Oktober,6,tidak,Jumat,ya,Berawan,16.44,17.0,0.88,12.998000000000001,3,168,171,Malam,Hangat,Tinggi
15795,2012-10-25,Gugur,2012,Oktober,7,tidak,Jumat,ya,Berawan,16.44,17.0,0.88,12.998000000000001,18,477,495,Pagi,Hangat,Tinggi
15796,2012-10-25,Gugur,2012,Oktober,8,tidak,Jumat,ya,Berawan,16.44,17.0,0.83,11.0014,33,746,779,Pagi,Hangat,Tinggi
15797,2012-10-25,Gugur,2012,Oktober,9,tidak,Jumat,ya,Berawan,16.44,17.0,0.83,12.998000000000001,23,320,343,Pagi,Hangat,Tinggi
15798,2012-10-25,Gugur,2012,Oktober,10,tidak,Jumat,ya,Berawan,17.380000000000003,18.0032,0.83,8.9981,53,172,225,Pagi,Hangat,Tinggi
15799,2012-10-25,Gugur,2012,Oktober,11,tidak,Jumat,ya,Berawan,17.380000000000003,18.0032,0.83,7.0015,57,181,238,Pagi,Hangat,Tinggi
15800,2012-10-25,Gugur,2012,Oktober,12,tidak,Jumat,ya,Berawan,18.320000000000004,18.9998,0.78,7.0015,61,258,319,Pagi,Hangat,Tinggi
15801,2012-10-25,Gugur,2012,Oktober,13,tidak,Jumat,ya,Berawan,18.320000000000004,18.9998,0.78,0.0,49,264,313,Sore,Hangat,Tinggi
15802,2012-10-25,Gugur,2012,Oktober,14,tidak,Jumat,ya,Cerah,20.2,22.9994,0.73,8.9981,71,214,285,Sore,Panas,Tinggi
15803,2012-10-25,Gugur,2012,Oktober,15,tidak,Jumat,ya,Cerah,21.14,24.0026,0.65,8.9981,63,242,305,Sore,Panas,Sedang
15804,2012-10-25,Gugur,2012,Oktober,16,tidak,Jumat,ya,Cerah,20.2,22.9994,0.69,11.0014,92,407,499,Sore,Panas,Sedang
15805,2012-10-25,Gugur,2012,Oktober,17,tidak,Jumat,ya,Cerah,20.2,22.9994,0.69,11.0014,112,774,886,Sore,Panas,Sedang
15806,2012-10-25,Gugur,2012,Oktober,18,tidak,Jumat,ya,Cerah,18.320000000000004,18.9998,0.83,7.0015,77,732,809,Sore,Hangat,Tinggi
15807,2012-10-25,Gugur,2012,Oktober,19,tidak,Jumat,ya,Cerah,17.380000000000003,18.0032,0.83,12.998000000000001,45,497,542,Malam,Hangat,Tinggi
15808,2012-10-25,Gugur,2012,Oktober,20,tidak,Jumat,ya,Berawan,16.44,17.0,0.88,8.9981,28,319,347,Malam,Hangat,Tinggi
15809,2012-10-25,Gugur,2012,Oktober,21,tidak,Jumat,ya,Berawan,16.44,17.0,0.88,8.9981,24,247,271,Malam,Hangat,Tinggi
15810,2012-10-25,Gugur,2012,Oktober,22,tidak,Jumat,ya,Berawan,17.380000000000003,18.0032,0.83,6.0032,22,185,207,Malam,Hangat,Tinggi
15811,2012-10-25,Gugur,2012,Oktober,23,tidak,Jumat,ya,Berawan,17.380000000000003,18.0032,0.83,8.9981,13,122,135,Malam,Hangat,Tinggi
15812,2012-10-26,Gugur,2012,Oktober,0,tidak,Sabtu,ya,Berawan,17.380000000000003,18.0032,0.77,0.0,6,65,71,Malam,Hangat,Tinggi
15813,2012-10-26,Gugur,2012,Oktober,1,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,6.0032,4,32,36,Malam,Hangat,Tinggi
15814,2012-10-26,Gugur,2012,Oktober,2,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,7.0015,4,15,19,Malam,Hangat,Tinggi
15815,2012-10-26,Gugur,2012,Oktober,3,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,11.0014,5,8,13,Malam,Hangat,Tinggi
15816,2012-10-26,Gugur,2012,Oktober,4,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,11.0014,1,4,5,Malam,Hangat,Tinggi
15817,2012-10-26,Gugur,2012,Oktober,5,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,7.0015,3,47,50,Malam,Hangat,Tinggi
15818,2012-10-26,Gugur,2012,Oktober,6,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,6.0032,2,142,144,Malam,Hangat,Tinggi
15819,2012-10-26,Gugur,2012,Oktober,7,tidak,Sabtu,ya,Berawan,16.44,17.0,0.88,7.0015,13,408,421,Pagi,Hangat,Tinggi
15820,2012-10-26,Gugur,2012,Oktober,8,tidak,Sabtu,ya,Berawan,17.380000000000003,18.0032,0.88,8.9981,20,714,734,Pagi,Hangat,Tinggi
15821,2012-10-26,Gugur,2012,Oktober,9,tidak,Sabtu,ya,Berawan,17.380000000000003,18.0032,0.88,8.9981,56,347,403,Pagi,Hangat,Tinggi
15822,2012-10-26,Gugur,2012,Oktober,10,tidak,Sabtu,ya,Berawan,17.380000000000003,18.0032,0.88,7.0015,41,156,197,Pagi,Hangat,Tinggi
15823,2012-10-26,Gugur,2012,Oktober,11,tidak,Sabtu,ya,Berawan,18.320000000000004,18.9998,0.78,11.0014,68,222,290,Pagi,Hangat,Tinggi
15824,2012-10-26,Gugur,2012,Oktober,12,tidak,Sabtu,ya,Berawan,19.259999999999998,20.003,0.73,12.998000000000001,90,302,392,Pagi,Panas,Tinggi
15825,2012-10-26,Gugur,2012,Oktober,13,tidak,Sabtu,ya,Berawan,19.259999999999998,20.003,0.68,8.9981,77,260,337,Sore,Panas,Sedang
15826,2012-10-26,Gugur,2012,Oktober,14,tidak,Sabtu,ya,Berawan,20.2,24.0026,0.64,8.9981,99,252,351,Sore,Panas,Sedang
15827,2012-10-26,Gugur,2012,Oktober,15,tidak,Sabtu,ya,Berawan,21.14,24.0026,0.61,7.0015,142,306,448,Sore,Panas,Sedang
15828,2012-10-26,Gugur,2012,Oktober,16,tidak,Sabtu,ya,Berawan,19.259999999999998,20.003,0.73,11.0014,137,445,582,Sore,Panas,Tinggi
15829,2012-10-26,Gugur,2012,Oktober,17,tidak,Sabtu,ya,Berawan,18.320000000000004,18.9998,0.76,12.998000000000001,125,692,817,Sore,Hangat,Tinggi
15830,2012-10-26,Gugur,2012,Oktober,18,tidak,Sabtu,ya,Berawan,18.320000000000004,18.9998,0.78,8.9981,81,584,665,Sore,Hangat,Tinggi
15831,2012-10-26,Gugur,2012,Oktober,19,tidak,Sabtu,ya,Berawan,17.380000000000003,18.0032,0.83,11.0014,72,399,471,Malam,Hangat,Tinggi
15832,2012-10-26,Gugur,2012,Oktober,20,tidak,Sabtu,ya,Berawan,17.380000000000003,18.0032,0.83,11.0014,40,271,311,Malam,Hangat,Tinggi
15833,2012-10-26,Gugur,2012,Oktober,21,tidak,Sabtu,ya,Berawan,17.380000000000003,18.0032,0.77,8.9981,40,252,292,Malam,Hangat,Tinggi
15834,2012-10-26,Gugur,2012,Oktober,22,tidak,Sabtu,ya,Berawan,16.44,17.0,0.83,8.9981,37,180,217,Malam,Hangat,Tinggi
15835,2012-10-26,Gugur,2012,Oktober,23,tidak,Sabtu,ya,Cerah,16.44,17.0,0.83,11.0014,19,159,178,Malam,Hangat,Tinggi
15836,2012-10-27,Gugur,2012,Oktober,0,tidak,Minggu,tidak,Cerah,15.5,15.9968,0.88,8.9981,10,132,142,Malam,Hangat,Tinggi
15837,2012-10-27,Gugur,2012,Oktober,1,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,8.9981,23,123,146,Malam,Hangat,Tinggi
15838,2012-10-27,Gugur,2012,Oktober,2,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,12.998000000000001,19,71,90,Malam,Hangat,Tinggi
15839,2012-10-27,Gugur,2012,Oktober,3,tidak,Minggu,tidak,Cerah,15.5,15.9968,0.88,11.0014,5,21,26,Malam,Hangat,Tinggi
15840,2012-10-27,Gugur,2012,Oktober,4,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.88,11.0014,1,12,13,Malam,Hangat,Tinggi
15841,2012-10-27,Gugur,2012,Oktober,5,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.8199999999999998,12.998000000000001,2,7,9,Malam,Hangat,Tinggi
15842,2012-10-27,Gugur,2012,Oktober,6,tidak,Minggu,tidak,Berawan,15.5,15.9968,0.8199999999999998,12.998000000000001,2,29,31,Malam,Hangat,Tinggi
15843,2012-10-27,Gugur,2012,Oktober,7,tidak,Minggu,tidak,Cerah,14.559999999999999,15.0002,0.83,12.998000000000001,7,79,86,Pagi,Hangat,Tinggi
15844,2012-10-27,Gugur,2012,Oktober,8,tidak,Minggu,tidak,Cerah,15.5,15.9968,0.77,16.997899999999998,26,187,213,Pagi,Hangat,Tinggi
15845,2012-10-27,Gugur,2012,Oktober,9,tidak,Minggu,tidak,Cerah,15.5,15.9968,0.77,16.997899999999998,88,240,328,Pagi,Hangat,Tinggi
15846,2012-10-27,Gugur,2012,Oktober,10,tidak,Minggu,tidak,Cerah,17.380000000000003,18.0032,0.73,19.0012,165,314,479,Pagi,Hangat,Tinggi
15847,2012-10-27,Gugur,2012,Oktober,11,tidak,Minggu,tidak,Cerah,18.320000000000004,18.9998,0.64,19.0012,197,388,585,Pagi,Hangat,Sedang
15848,2012-10-27,Gugur,2012,Oktober,12,tidak,Minggu,tidak,Cerah,20.2,24.999200000000002,0.53,16.997899999999998,264,404,668,Pagi,Panas,Sedang
15849,2012-10-27,Gugur,2012,Oktober,13,tidak,Minggu,tidak,Cerah,20.2,24.999200000000002,0.43,16.997899999999998,310,450,760,Sore,Panas,Sedang
15850,2012-10-27,Gugur,2012,Oktober,14,tidak,Minggu,tidak,Cerah,20.2,24.999200000000002,0.45999999999999996,16.997899999999998,325,425,750,Sore,Panas,Sedang
15851,2012-10-27,Gugur,2012,Oktober,15,tidak,Minggu,tidak,Berawan,18.320000000000004,18.9998,0.6,19.0012,310,401,711,Sore,Hangat,Sedang
15852,2012-10-27,Gugur,2012,Oktober,16,tidak,Minggu,tidak,Berawan,18.320000000000004,18.9998,0.64,19.0012,257,355,612,Sore,Hangat,Sedang
15853,2012-10-27,Gugur,2012,Oktober,17,tidak,Minggu,tidak,Berawan,18.320000000000004,18.9998,0.64,19.0012,248,370,618,Sore,Hangat,Sedang
15854,2012-10-27,Gugur,2012,Oktober,18,tidak,Minggu,tidak,Berawan,18.320000000000004,18.9998,0.64,19.0012,138,318,456,Sore,Hangat,Sedang
15855,2012-10-27,Gugur,2012,Oktober,19,tidak,Minggu,tidak,Berawan,16.44,17.0,0.72,15.001299999999999,67,233,300,Malam,Hangat,Tinggi
15856,2012-10-27,Gugur,2012,Oktober,20,tidak,Minggu,tidak,Berawan,16.44,17.0,0.72,15.001299999999999,58,238,296,Malam,Hangat,Tinggi
15857,2012-10-27,Gugur,2012,Oktober,21,tidak,Minggu,tidak,Berawan,16.44,17.0,0.72,15.001299999999999,49,160,209,Malam,Hangat,Tinggi
15858,2012-10-27,Gugur,2012,Oktober,22,tidak,Minggu,tidak,Berawan,16.44,17.0,0.72,16.997899999999998,41,116,157,Malam,Hangat,Tinggi
15859,2012-10-27,Gugur,2012,Oktober,23,tidak,Minggu,tidak,Berawan,16.44,17.0,0.68,26.0027,31,136,167,Malam,Hangat,Sedang
15860,2012-10-28,Gugur,2012,Oktober,0,tidak,Senin,tidak,Hujan Ringan,16.44,17.0,0.68,19.999499999999998,20,97,117,Malam,Hangat,Sedang
15861,2012-10-28,Gugur,2012,Oktober,1,tidak,Senin,tidak,Berawan,15.5,15.9968,0.72,19.0012,22,111,133,Malam,Hangat,Tinggi
15862,2012-10-28,Gugur,2012,Oktober,2,tidak,Senin,tidak,Berawan,15.5,15.9968,0.68,19.999499999999998,17,99,116,Malam,Hangat,Sedang
15863,2012-10-28,Gugur,2012,Oktober,3,tidak,Senin,tidak,Berawan,15.5,15.9968,0.63,22.0028,18,61,79,Malam,Hangat,Sedang
15864,2012-10-28,Gugur,2012,Oktober,4,tidak,Senin,tidak,Berawan,15.5,15.9968,0.63,23.9994,1,19,20,Malam,Hangat,Sedang
15865,2012-10-28,Gugur,2012,Oktober,5,tidak,Senin,tidak,Berawan,15.5,15.9968,0.63,19.999499999999998,6,22,28,Malam,Hangat,Sedang
15866,2012-10-28,Gugur,2012,Oktober,6,tidak,Senin,tidak,Berawan,15.5,15.9968,0.59,22.0028,7,32,39,Malam,Hangat,Sedang
15867,2012-10-28,Gugur,2012,Oktober,7,tidak,Senin,tidak,Berawan,15.5,15.9968,0.59,19.999499999999998,17,48,65,Pagi,Hangat,Sedang
15868,2012-10-28,Gugur,2012,Oktober,8,tidak,Senin,tidak,Berawan,15.5,15.9968,0.59,36.9974,55,118,173,Pagi,Hangat,Sedang
15869,2012-10-28,Gugur,2012,Oktober,9,tidak,Senin,tidak,Berawan,15.5,15.9968,0.55,27.999299999999998,124,206,330,Pagi,Hangat,Sedang
15870,2012-10-28,Gugur,2012,Oktober,10,tidak,Senin,tidak,Berawan,14.559999999999999,15.0002,0.51,27.999299999999998,120,314,434,Pagi,Hangat,Sedang
15871,2012-10-28,Gugur,2012,Oktober,11,tidak,Senin,tidak,Berawan,15.5,15.9968,0.51,26.0027,110,352,462,Pagi,Hangat,Sedang
15872,2012-10-28,Gugur,2012,Oktober,12,tidak,Senin,tidak,Berawan,14.559999999999999,15.0002,0.59,32.9975,118,373,491,Pagi,Hangat,Sedang
15873,2012-10-28,Gugur,2012,Oktober,13,tidak,Senin,tidak,Berawan,14.559999999999999,15.0002,0.59,27.999299999999998,75,316,391,Sore,Hangat,Sedang
15874,2012-10-28,Gugur,2012,Oktober,14,tidak,Senin,tidak,Berawan,15.5,15.9968,0.59,30.002599999999997,98,304,402,Sore,Hangat,Sedang
15875,2012-10-28,Gugur,2012,Oktober,15,tidak,Senin,tidak,Berawan,15.5,15.9968,0.63,32.9975,76,225,301,Sore,Hangat,Sedang
15876,2012-10-28,Gugur,2012,Oktober,16,tidak,Senin,tidak,Hujan Ringan,14.559999999999999,15.0002,0.67,31.0009,42,251,293,Sore,Hangat,Sedang
15877,2012-10-28,Gugur,2012,Oktober,17,tidak,Senin,tidak,Hujan Ringan,13.620000000000001,13.997,0.77,35.0008,37,188,225,Sore,Hangat,Tinggi
15878,2012-10-28,Gugur,2012,Oktober,18,tidak,Senin,tidak,Hujan Ringan,11.739999999999998,11.997200000000003,0.9399999999999998,32.9975,18,136,154,Sore,Dingin,Tinggi
15879,2012-10-28,Gugur,2012,Oktober,19,tidak,Senin,tidak,Hujan Ringan,11.739999999999998,11.997200000000003,0.9399999999999998,23.9994,7,47,54,Malam,Dingin,Tinggi
15880,2012-10-28,Gugur,2012,Oktober,20,tidak,Senin,tidak,Hujan Ringan,11.739999999999998,11.997200000000003,0.9399999999999998,31.0009,4,51,55,Malam,Dingin,Tinggi
15881,2012-10-28,Gugur,2012,Oktober,21,tidak,Senin,tidak,Hujan Ringan,12.68,13.000399999999999,0.88,27.999299999999998,2,44,46,Malam,Hangat,Tinggi
15882,2012-10-28,Gugur,2012,Oktober,22,tidak,Senin,tidak,Hujan Ringan,12.68,13.000399999999999,0.88,23.9994,2,35,37,Malam,Hangat,Tinggi
15883,2012-10-28,Gugur,2012,Oktober,23,tidak,Senin,tidak,Hujan Ringan,11.739999999999998,11.997200000000003,0.9399999999999998,23.9994,2,12,14,Malam,Dingin,Tinggi
15884,2012-10-29,Gugur,2012,Oktober,0,tidak,Selasa,ya,Hujan Ringan,12.68,13.000399999999999,0.88,23.9994,2,20,22,Malam,Hangat,Tinggi
15885,2012-10-30,Gugur,2012,Oktober,13,tidak,Rabu,ya,Hujan Ringan,6.1,1.9982000000000006,0.8100000000000002,23.9994,11,105,116,Sore,Dingin,Tinggi
15886,2012-10-30,Gugur,2012,Oktober,14,tidak,Rabu,ya,Hujan Ringan,6.1,1.9982000000000006,0.8100000000000002,23.9994,8,118,126,Sore,Dingin,Tinggi
15887,2012-10-30,Gugur,2012,Oktober,15,tidak,Rabu,ya,Hujan Ringan,6.1,3.0014000000000003,0.8699999999999999,16.997899999999998,10,114,124,Sore,Dingin,Tinggi
15888,2012-10-30,Gugur,2012,Oktober,16,tidak,Rabu,ya,Hujan Ringan,6.1,3.0014000000000003,0.8699999999999999,16.997899999999998,15,83,98,Sore,Dingin,Tinggi
15889,2012-10-30,Gugur,2012,Oktober,17,tidak,Rabu,ya,Hujan Ringan,6.1,3.0014000000000003,0.8699999999999999,15.001299999999999,19,105,124,Sore,Dingin,Tinggi
15890,2012-10-30,Gugur,2012,Oktober,18,tidak,Rabu,ya,Hujan Ringan,6.1,3.998000000000001,0.8699999999999999,8.9981,4,139,143,Sore,Dingin,Tinggi
15891,2012-10-30,Gugur,2012,Oktober,19,tidak,Rabu,ya,Berawan,15.5,15.9968,0.68,12.998000000000001,6,109,115,Malam,Hangat,Sedang
15892,2012-10-30,Gugur,2012,Oktober,20,tidak,Rabu,ya,Berawan,6.1,3.0014000000000003,0.8100000000000002,12.998000000000001,5,76,81,Malam,Dingin,Tinggi
15893,2012-10-30,Gugur,2012,Oktober,21,tidak,Rabu,ya,Berawan,6.1,5.001199999999997,0.8699999999999999,7.0015,4,60,64,Malam,Dingin,Tinggi
15894,2012-10-30,Gugur,2012,Oktober,22,tidak,Rabu,ya,Cerah,6.1,3.998000000000001,0.8100000000000002,8.9981,2,64,66,Malam,Dingin,Tinggi
15895,2012-10-30,Gugur,2012,Oktober,23,tidak,Rabu,ya,Cerah,6.1,3.998000000000001,0.8100000000000002,8.9981,3,36,39,Malam,Dingin,Tinggi
15896,2012-10-31,Gugur,2012,Oktober,0,tidak,Kamis,ya,Berawan,6.1,5.001199999999997,0.8100000000000002,7.0015,0,16,16,Malam,Dingin,Tinggi
15897,2012-10-31,Gugur,2012,Oktober,1,tidak,Kamis,ya,Berawan,6.1,5.001199999999997,0.8100000000000002,6.0032,0,8,8,Malam,Dingin,Tinggi
15898,2012-10-31,Gugur,2012,Oktober,2,tidak,Kamis,ya,Berawan,6.1,3.998000000000001,0.8100000000000002,8.9981,0,7,7,Malam,Dingin,Tinggi
15899,2012-10-31,Gugur,2012,Oktober,3,tidak,Kamis,ya,Berawan,6.1,5.001199999999997,0.8100000000000002,7.0015,0,3,3,Malam,Dingin,Tinggi
15900,2012-10-31,Gugur,2012,Oktober,4,tidak,Kamis,ya,Berawan,6.1,3.0014000000000003,0.8699999999999999,12.998000000000001,0,5,5,Malam,Dingin,Tinggi
15901,2012-10-31,Gugur,2012,Oktober,5,tidak,Kamis,ya,Berawan,6.1,3.998000000000001,0.8100000000000002,8.9981,0,24,24,Malam,Dingin,Tinggi
15902,2012-10-31,Gugur,2012,Oktober,6,tidak,Kamis,ya,Cerah,6.1,3.998000000000001,0.8100000000000002,11.0014,0,116,116,Malam,Dingin,Tinggi
15903,2012-10-31,Gugur,2012,Oktober,7,tidak,Kamis,ya,Berawan,6.1,3.998000000000001,0.8699999999999999,8.9981,3,334,337,Pagi,Dingin,Tinggi
15904,2012-10-31,Gugur,2012,Oktober,8,tidak,Kamis,ya,Cerah,7.040000000000001,5.997799999999998,0.8100000000000002,8.9981,6,615,621,Pagi,Dingin,Tinggi
15905,2012-10-31,Gugur,2012,Oktober,9,tidak,Kamis,ya,Cerah,7.98,5.997799999999998,0.76,8.9981,17,280,297,Pagi,Dingin,Tinggi
15906,2012-10-31,Gugur,2012,Oktober,10,tidak,Kamis,ya,Cerah,8.919999999999998,5.997799999999998,0.71,19.0012,21,147,168,Pagi,Dingin,Tinggi
15907,2012-10-31,Gugur,2012,Oktober,11,tidak,Kamis,ya,Berawan,8.919999999999998,7.000999999999998,0.66,15.001299999999999,37,152,189,Pagi,Dingin,Sedang
15908,2012-10-31,Gugur,2012,Oktober,12,tidak,Kamis,ya,Cerah,10.8,11.000600000000002,0.58,12.998000000000001,44,197,241,Pagi,Dingin,Sedang
15909,2012-10-31,Gugur,2012,Oktober,13,tidak,Kamis,ya,Cerah,11.739999999999998,11.997200000000003,0.5,15.001299999999999,22,191,213,Sore,Dingin,Sedang
15910,2012-10-31,Gugur,2012,Oktober,14,tidak,Kamis,ya,Berawan,11.739999999999998,11.997200000000003,0.5,15.001299999999999,45,179,224,Sore,Dingin,Sedang
15911,2012-10-31,Gugur,2012,Oktober,15,tidak,Kamis,ya,Cerah,11.739999999999998,11.997200000000003,0.54,11.0014,33,197,230,Sore,Dingin,Sedang
15912,2012-10-31,Gugur,2012,Oktober,16,tidak,Kamis,ya,Berawan,11.739999999999998,11.997200000000003,0.54,15.001299999999999,51,373,424,Sore,Dingin,Sedang
15913,2012-10-31,Gugur,2012,Oktober,17,tidak,Kamis,ya,Berawan,10.8,11.000600000000002,0.58,11.0014,39,684,723,Sore,Dingin,Sedang
15914,2012-10-31,Gugur,2012,Oktober,18,tidak,Kamis,ya,Berawan,10.8,11.000600000000002,0.58,11.0014,28,556,584,Sore,Dingin,Sedang
15915,2012-10-31,Gugur,2012,Oktober,19,tidak,Kamis,ya,Berawan,10.8,11.000600000000002,0.5,12.998000000000001,27,383,410,Malam,Dingin,Sedang
15916,2012-10-31,Gugur,2012,Oktober,20,tidak,Kamis,ya,Berawan,10.8,11.000600000000002,0.5,12.998000000000001,9,259,268,Malam,Dingin,Sedang
15917,2012-10-31,Gugur,2012,Oktober,21,tidak,Kamis,ya,Berawan,10.8,11.000600000000002,0.5,12.998000000000001,12,180,192,Malam,Dingin,Sedang
15918,2012-10-31,Gugur,2012,Oktober,22,tidak,Kamis,ya,Cerah,8.919999999999998,7.000999999999998,0.57,8.9981,18,147,165,Malam,Dingin,Sedang
15919,2012-10-31,Gugur,2012,Oktober,23,tidak,Kamis,ya,Cerah,8.919999999999998,7.9975999999999985,0.57,6.0032,7,94,101,Malam,Dingin,Sedang
15920,2012-11-01,Gugur,2012,November,0,tidak,Jumat,ya,Cerah,8.919999999999998,7.9975999999999985,0.57,6.0032,8,52,60,Malam,Dingin,Sedang
15921,2012-11-01,Gugur,2012,November,1,tidak,Jumat,ya,Cerah,6.1,5.001199999999997,0.75,7.0015,8,22,30,Malam,Dingin,Tinggi
15922,2012-11-01,Gugur,2012,November,2,tidak,Jumat,ya,Cerah,7.040000000000001,5.997799999999998,0.66,8.9981,10,10,20,Malam,Dingin,Sedang
15923,2012-11-01,Gugur,2012,November,3,tidak,Jumat,ya,Cerah,7.98,5.997799999999998,0.61,8.9981,5,10,15,Malam,Dingin,Sedang
15924,2012-11-01,Gugur,2012,November,4,tidak,Jumat,ya,Berawan,7.98,7.000999999999998,0.66,7.0015,2,8,10,Malam,Dingin,Sedang
15925,2012-11-01,Gugur,2012,November,5,tidak,Jumat,ya,Cerah,7.98,5.997799999999998,0.66,8.9981,1,39,40,Malam,Dingin,Sedang
15926,2012-11-01,Gugur,2012,November,6,tidak,Jumat,ya,Cerah,7.98,5.997799999999998,0.61,11.0014,2,146,148,Malam,Dingin,Sedang
15927,2012-11-01,Gugur,2012,November,7,tidak,Jumat,ya,Berawan,8.919999999999998,7.000999999999998,0.57,11.0014,6,414,420,Pagi,Dingin,Sedang
15928,2012-11-01,Gugur,2012,November,8,tidak,Jumat,ya,Berawan,8.919999999999998,9.000800000000002,0.56,7.0015,12,668,680,Pagi,Dingin,Sedang
15929,2012-11-01,Gugur,2012,November,9,tidak,Jumat,ya,Hujan Ringan,8.919999999999998,7.9975999999999985,0.57,7.0015,21,310,331,Pagi,Dingin,Sedang
15930,2012-11-01,Gugur,2012,November,10,tidak,Jumat,ya,Hujan Ringan,8.919999999999998,7.000999999999998,0.62,12.998000000000001,13,133,146,Pagi,Dingin,Sedang
15931,2012-11-01,Gugur,2012,November,11,tidak,Jumat,ya,Hujan Ringan,8.919999999999998,7.000999999999998,0.62,12.998000000000001,14,156,170,Pagi,Dingin,Sedang
15932,2012-11-01,Gugur,2012,November,12,tidak,Jumat,ya,Hujan Ringan,9.86,9.997399999999999,0.62,11.0014,23,198,221,Pagi,Dingin,Sedang
15933,2012-11-01,Gugur,2012,November,13,tidak,Jumat,ya,Berawan,10.8,11.000600000000002,0.58,11.0014,49,199,248,Sore,Dingin,Sedang
